id_siniestro;fecha_ocurrencia;fecha_reporte;monto_pagado;monto_reserva;ramo;id_poliza
AUTI-SCZ0000925-2024;2024-05-17;2024-05-17;120.17;120.17;AUTOMOTORES;AUTI-SCZ0001394R1
AUTC-LPZ0000465-2024;2024-02-07;2024-02-07;365.25;365.25;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002086-2023;2023-12-14;2023-12-14;40.67;40.67;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000285-2024;2024-05-15;2024-05-15;141.69;141.69;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0001198-2024;2024-02-20;2024-04-05;411.92;411.92;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000158-2023;2023-10-28;2023-10-30;566.33;566.33;AUTOMOTORES;AUTG-SCZ0000108
AUTC-LPZ0001349-2024;2024-04-18;2024-04-18;279.01;279.01;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000948-2024;2024-05-17;2024-05-20;92.58;92.58;AUTOMOTORES;AUTI-SCZ0006232
AUTC-LPZ0000661-2024;2024-02-11;2024-02-11;5977.56;5977.56;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001094-2024;2024-03-31;2024-03-31;153.06;153.06;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001385-2023;2023-11-04;2023-11-04;127.55;127.55;AUTOMOTORES;AUTI-SCZ0004308
AUTC-LPZ0000579-2024;2024-02-17;2024-02-17;2734.31;2734.31;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001262-2024;2024-04-07;2024-04-09;659.98;659.98;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000491-2023;2023-12-01;2023-12-04;143.40;143.40;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0000249-2024;2024-01-12;2024-01-12;134.08;134.08;AUTOMOTORES;AUTC-LPZ0000005
AUTI-LPZ0000259-2024;2024-04-04;2024-04-04;4142.13;4142.13;AUTOMOTORES;AUTI-LPZ0002585
AUTC-LPZ0001454-2024;2024-04-28;2024-04-28;477.54;477.54;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000388-2024;2024-02-22;2024-02-22;332.78;332.78;AUTOMOTORES;AUTI-SCZ0007701
AUTI-SCZ0000645-2024;2024-04-07;2024-04-07;385.54;385.54;AUTOMOTORES;AUTI-SCZ0003006R1
AUTC-SCZ0000267-2023;2023-08-10;2023-08-10;154.94;154.94;AUTOMOTORES;AUTC-SCZ0000001
AUTK-SCZ0000031-2024;2024-02-03;2024-02-03;1116.03;1116.03;AUTOMOTORES;AUTK-SCZ0000032
AUTI-LPZ0000335-2024;2024-05-13;2024-05-13;623.18;623.18;AUTOMOTORES;AUTI-LPZ0001748
AUTC-LPZ0001421-2024;2024-04-23;2024-04-24;131.90;131.90;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000540-2024;2024-03-19;2024-03-20;302.34;302.34;AUTOMOTORES;AUTI-SCZ0006804
AUTC-LPZ0000919-2024;2024-03-15;2024-03-15;162.33;162.33;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000254-2023;2023-08-05;2023-08-05;102.20;102.20;AUTOMOTORES;AUTC-SCZ0000005
AUTG-SCZ0000024-2023;2023-03-17;2023-03-17;177.55;177.55;AUTOMOTORES;AUTG-SCZ0000035
AUTI-SCZ0000564-2023;2023-05-26;2023-05-26;247.56;74.27;AUTOMOTORES;AUTI-SCZ0000802
AUTI-SCZ0000568-2023;2023-06-07;2023-06-07;136.97;136.97;AUTOMOTORES;AUTI-SCZ0004126
AUTC-LPZ0000557-2023;2023-05-19;2023-05-19;258.97;77.69;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000025-2023;2023-03-31;2023-03-31;236.84;236.84;AUTOMOTORES;AUTG-SCZ0000035
AUTC-LPZ0000540-2023;2023-05-29;2023-05-29;634.19;634.19;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000558-2023;2023-05-28;2023-05-29;203.76;203.76;AUTOMOTORES;AUTI-SCZ0002662
AUTC-LPZ0000565-2023;2023-06-01;2023-06-01;154.49;154.49;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000542-2023;2023-05-29;2023-05-29;20.06;20.06;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000542-2023;2023-05-29;2023-05-29;68.33;68.33;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000542-2023;2023-05-29;2023-05-29;287.00;287.00;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000486-2023;2023-05-19;2023-05-19;310.50;93.15;AUTOMOTORES;AUTI-SCZ0001363
AUTI-SCZ0000510-2023;2023-05-23;2023-05-23;303.28;303.28;AUTOMOTORES;AUTI-SCZ0003425
AUTC-SCZ0000175-2023;2023-06-07;2023-06-07;273.94;273.94;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000543-2023;2023-05-25;2023-05-26;143.46;143.46;AUTOMOTORES;AUTI-SCZ0001933
AUTG-SCZ0000064-2023;2023-06-12;2023-06-12;113.88;113.88;AUTOMOTORES;AUTG-SCZ0000008
AUTI-SCZ0000506-2023;2023-05-23;2023-05-23;325.07;325.07;AUTOMOTORES;AUTI-SCZ0004134
AUTC-LPZ0000633-2023;2023-06-04;2023-06-04;205.45;205.45;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000175-2023;2023-06-07;2023-06-07;1413.78;1413.78;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0000313-2023;2023-04-05;2023-04-05;608.75;608.75;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000599-2023;2023-06-12;2023-06-12;1236.36;1236.36;AUTOMOTORES;AUTI-SCZ0003792
AUTC-LPZ0000589-2023;2023-06-08;2023-06-08;723.67;723.67;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000056-2023;2023-01-19;2023-01-19;276.71;83.01;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000582-2023;2023-06-03;2023-06-04;755.15;755.15;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000643-2023;2023-06-23;2023-06-23;220.33;220.33;AUTOMOTORES;AUTI-SCZ0003433
AUTI-SCZ0000189-2023;2023-02-27;2023-02-27;451.49;451.49;AUTOMOTORES;AUTI-SCZ0002569
AUTI-SCZ0000189-2023;2023-02-27;2023-02-27;395.69;395.69;AUTOMOTORES;AUTI-SCZ0002569
AUTI-SCZ0000591-2023;2023-06-13;2023-06-13;367.35;367.35;AUTOMOTORES;AUTI-SCZ0004270
AUTC-SCZ0000156-2023;2023-06-02;2023-06-02;982.26;982.26;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000516-2023;2023-05-30;2023-05-30;1420.41;1420.41;AUTOMOTORES;AUTI-SCZ0003645
AUTI-SCZ0000104-2022;2022-06-11;2022-06-23;676.97;203.09;AUTOMOTORES;AUTI-SCZ0000079
AUTI-SCZ0000079-2023;2023-01-26;2023-01-26;342.22;102.67;AUTOMOTORES;AUTI-SCZ0001890
AUTC-LPZ0001349-2023;2023-09-14;2023-09-14;114.93;114.93;AUTOMOTORES;AUTC-LPZ0000001
AUTI-LPZ0000616-2023;2023-12-17;2023-12-17;186.64;186.64;AUTOMOTORES;AUTI-LPZ0002142
AUTG-SCZ0000013-2024;2024-01-28;2024-01-29;759.48;759.48;AUTOMOTORES;AUTG-SCZ0000112
AUTC-LPZ0000153-2024;2023-12-06;2023-12-06;340.85;340.85;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000106-2024;2024-02-22;2024-02-22;344.96;344.96;AUTOMOTORES;AUTC-SCZ0000005
AUTC-LPZ0000012-2024;2023-12-27;2023-12-28;526.78;526.78;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000394-2024;2024-02-27;2024-02-27;142.04;142.04;AUTOMOTORES;AUTI-SCZ0001677R1
AUTI-SCZ0000353-2024;2024-02-19;2024-02-19;121.75;121.75;AUTOMOTORES;AUTI-SCZ0004493
AUTI-LPZ0000157-2024;2024-02-27;2024-02-27;461.63;461.63;AUTOMOTORES;AUTI-LPZ0002731
AUTC-LPZ0001839-2023;2023-11-27;2023-11-27;89.28;89.28;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002097-2023;2023-12-13;2023-12-13;157.08;157.08;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000217-2023;2023-12-27;2023-12-27;172.16;172.16;AUTOMOTORES;AUTG-SCZ0000062
AUTC-LPZ0002181-2023;2023-12-21;2023-12-21;469.68;469.68;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002156-2023;2023-12-19;2023-12-21;327.99;327.99;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002157-2023;2023-12-19;2023-12-21;238.78;238.78;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002154-2023;2023-12-19;2023-12-21;415.45;415.45;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001631-2023;2023-12-18;2023-12-18;376.01;376.01;AUTOMOTORES;AUTI-SCZ0003122
AUTI-SCZ0001283-2023;2023-10-03;2023-10-04;176.46;176.46;AUTOMOTORES;AUTI-SCZ0002147
AUTI-LPZ0000604-2023;2023-10-28;2023-10-29;103.64;103.64;AUTOMOTORES;AUTI-LPZ0002086
AUTI-SCZ0000065-2024;2024-01-06;2024-01-09;578.70;578.70;AUTOMOTORES;AUTI-SCZ0005000
AUTC-SCZ0000007-2024;2023-12-30;2024-01-02;472.30;472.30;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000019-2024;2024-01-04;2024-01-04;374.69;374.69;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0002173-2023;2023-12-22;2023-12-26;22.96;22.96;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002173-2023;2023-12-22;2023-12-26;196.79;196.79;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001678-2023;2023-12-23;2023-12-26;339.86;339.86;AUTOMOTORES;AUTI-SCZ0006702
AUTC-LPZ0000081-2024;2024-01-04;2024-01-04;1166.44;1166.44;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002176-2023;2023-12-21;2023-12-21;311.47;311.47;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000171-2023;2023-01-12;2023-02-17;5025.30;5025.30;AUTOMOTORES;AUTI-SCZ0003002
AUTI-SCZ0000013-2024;2023-12-30;2023-12-30;211.37;211.37;AUTOMOTORES;AUTI-SCZ0005893
AUTI-SCZ0001282-2023;2023-10-03;2023-10-04;516.25;516.25;AUTOMOTORES;AUTI-SCZ0002147
AUTK-LPZ0000007-2023;2023-11-13;2023-11-13;1775.69;1775.69;AUTOMOTORES;AUTK-LPZ0000061
AUTI-SCZ0000053-2024;2024-01-04;2024-01-05;142.04;142.04;AUTOMOTORES;AUTI-SCZ0004543
AUTG-SCZ0000123-2023;2023-09-14;2023-09-15;674.88;674.88;AUTOMOTORES;AUTG-SCZ0000050
AUTI-SCZ0001589-2023;2023-12-11;2023-12-11;944.87;944.87;AUTOMOTORES;AUTI-SCZ0006657
AUTI-SCZ0001589-2023;2023-12-11;2023-12-11;1351.31;1351.31;AUTOMOTORES;AUTI-SCZ0006657
AUTC-LPZ0002008-2023;2023-11-29;2023-11-29;354.70;354.70;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002109-2023;2023-11-22;2023-11-22;1013.56;1013.56;AUTOMOTORES;AUTC-LPZ0000003
AUTK-SCZ0000063-2023;2023-11-12;2023-11-13;90.30;90.30;AUTOMOTORES;AUTK-SCZ0000096
AUTK-SCZ0000070-2023;2023-12-24;2023-12-24;1766.79;1766.79;AUTOMOTORES;AUTK-SCZ0000389
AUTC-LPZ0004442-2024;2024-12-13;2024-12-13;530.29;530.29;AUTOMOTORES;AUTC-LPZ0000040
AUTI-SCZ0002088-2024;2024-12-01;2024-12-02;750.23;750.23;AUTOMOTORES;AUTI-SCZ0003502R2
AUTI-SCZ0001932-2024;2024-11-04;2024-11-04;3061.82;3061.82;AUTOMOTORES;AUTI-SCZ0002655R1
AUTG-SCZ0000278-2024;2024-11-07;2024-11-07;227.61;227.61;AUTOMOTORES;AUTG-SCZ0000188
AUTI-SCZ0002159-2024;2024-12-14;2024-12-14;256.93;256.93;AUTOMOTORES;AUTI-SCZ0008936
AUTI-LPZ0000006-2025;2025-01-02;2025-01-02;573.10;573.10;AUTOMOTORES;AUTI-LPZ0003238
AUTC-LPZ0004432-2024;2024-12-11;2024-12-11;1040.69;1040.69;AUTOMOTORES;AUTC-LPZ0000003
AUTG-LPZ0000233-2024;2024-09-23;2024-09-23;1841.16;1841.16;AUTOMOTORES;AUTG-LPZ0000151
AUTI-SCZ0002192-2024;2024-12-23;2024-12-23;626.33;626.33;AUTOMOTORES;AUTI-SCZ0001293R2
AUTC-LPZ0004114-2024;2024-11-16;2024-11-16;208.64;208.64;AUTOMOTORES;AUTC-LPZ0000014
AUTI-SCZ0000053-2025;2025-01-10;2025-01-13;93.95;93.95;AUTOMOTORES;AUTI-SCZ0003627R1
AUTC-SCZ0000003-2025;2025-01-05;2025-01-05;408.60;408.60;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000042-2025;2025-01-05;2025-01-08;273.31;273.31;AUTOMOTORES;AUTI-SCZ0008665
AUTK-SCZ0000364-2024;2024-12-19;2024-12-19;170.82;170.82;AUTOMOTORES;AUTK-SCZ0000569
AUTC-LPZ0004571-2024;2024-12-26;2024-12-26;18.57;18.57;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000027-2025;2025-01-03;2025-01-03;152.38;152.38;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004608-2024;2024-12-30;2024-12-30;152.38;152.38;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000008-2025;2025-01-04;2025-01-04;888.24;888.24;AUTOMOTORES;AUTI-SCZ0001653R2
AUTC-SCZ0000005-2025;2025-01-06;2025-01-06;234.94;234.94;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0004580-2024;2024-12-27;2024-12-27;197.93;197.93;AUTOMOTORES;AUTC-LPZ0000040
AUTC-LPZ0004287-2024;2024-11-30;2024-11-30;3297.30;3297.30;AUTOMOTORES;AUTC-LPZ0000030
AUTC-LPZ0004624-2024;2024-12-31;2024-12-31;260.56;260.56;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0002130-2024;2024-12-07;2024-12-09;751.59;751.59;AUTOMOTORES;AUTI-SCZ0008781
AUTI-LPZ0000880-2024;2024-12-30;2024-12-30;458.32;458.32;AUTOMOTORES;AUTI-LPZ0002895
AUTC-LPZ0004410-2024;2024-12-08;2024-12-10;139.50;139.50;AUTOMOTORES;AUTC-LPZ0000003
AUTG-LPZ0000009-2025;2025-01-14;2025-01-14;388.45;388.45;AUTOMOTORES;AUTG-LPZ0000178
AUTG-CBB0000012-2024;2024-12-18;2024-12-18;3321.34;3321.34;AUTOMOTORES;AUTG-CBB0000018
AUTI-SCZ0002192-2024;2024-12-23;2024-12-23;686.11;686.11;AUTOMOTORES;AUTI-SCZ0001293R2
AUTC-LPZ0004285-2024;2024-11-30;2024-11-30;144.52;144.52;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003407-2024;2024-09-24;2024-09-25;749.15;749.15;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003292-2024;2024-09-15;2024-09-16;728.27;728.27;AUTOMOTORES;AUTC-LPZ0000005
AUTI-SCZ0002217-2024;2024-12-31;2024-12-31;216.37;216.37;AUTOMOTORES;AUTI-SCZ0008532
AUTG-LPZ0000334-2024;2024-12-13;2024-12-23;252.10;252.10;AUTOMOTORES;AUTG-LPZ0000083
AUTI-SCZ0002204-2024;2024-12-26;2024-12-26;1528.91;1528.91;AUTOMOTORES;AUTI-SCZ0007709
AUTC-LPZ0000121-2025;2025-01-09;2025-01-09;796.28;796.28;AUTOMOTORES;AUTC-LPZ0000001
AUTG-SCZ0000278-2024;2024-11-07;2024-11-07;1314.21;1314.21;AUTOMOTORES;AUTG-SCZ0000188
AUTI-SCZ0000610-2024;2024-04-03;2024-04-03;19.25;19.25;AUTOMOTORES;AUTI-SCZ0007557
AUTI-SCZ0001987-2024;2024-11-08;2024-11-11;606.40;606.40;AUTOMOTORES;AUTI-SCZ0007738R1
AUTG-LPZ0000308-2024;2024-12-03;2024-12-03;613.58;613.58;AUTOMOTORES;AUTG-LPZ0000084
AUTI-SCZ0002212-2024;2024-12-30;2024-12-30;363.05;363.05;AUTOMOTORES;AUTI-SCZ0004302R1
AUTI-SCZ0002168-2024;2024-12-17;2024-12-17;116.72;116.72;AUTOMOTORES;AUTI-SCZ0004047R1
AUTI-SCZ0002192-2024;2024-12-23;2024-12-23;76.87;76.87;AUTOMOTORES;AUTI-SCZ0001293R2
AUTI-SCZ0002192-2024;2024-12-23;2024-12-23;1145.96;1145.96;AUTOMOTORES;AUTI-SCZ0001293R2
AUTI-SCZ0002219-2024;2024-12-31;2024-12-31;216.37;216.37;AUTOMOTORES;AUTI-SCZ0008931
AUTC-LPZ0004571-2024;2024-12-26;2024-12-26;232.09;232.09;AUTOMOTORES;AUTC-LPZ0000001
AUTG-SCZ0000301-2024;2024-12-16;2024-12-16;488.32;488.32;AUTOMOTORES;AUTG-SCZ0000209
AUTC-LPZ0004512-2024;2024-12-20;2024-12-20;1784.96;1784.96;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003747-2024;2024-10-18;2024-10-18;807.28;807.28;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004323-2024;2024-12-02;2024-12-02;727.50;727.50;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004011-2024;2024-11-09;2024-11-09;274.68;274.68;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0004557-2024;2024-12-22;2024-12-22;302.34;302.34;AUTOMOTORES;AUTC-LPZ0000014
AUTI-SCZ0001885-2024;2024-10-25;2024-10-25;219.68;219.68;AUTOMOTORES;AUTI-SCZ0002270R1
AUTC-LPZ0004528-2024;2024-12-21;2024-12-21;850.89;850.89;AUTOMOTORES;AUTC-LPZ0000001
AUTC-SCZ0000592-2024;2024-12-05;2024-12-05;1920.12;1920.12;AUTOMOTORES;AUTC-SCZ0000009
AUTC-LPZ0004038-2024;2024-11-10;2024-11-10;7091.42;7091.42;AUTOMOTORES;AUTC-LPZ0000040
AUTC-SCZ0000547-2024;2024-11-05;2024-11-05;1435.03;1435.03;AUTOMOTORES;AUTC-SCZ0000009
AUTC-SCZ0000016-2025;2025-01-13;2025-01-13;289.15;289.15;AUTOMOTORES;AUTC-SCZ0000009
AUTI-SCZ0001833-2024;2024-10-17;2024-10-17;206.97;206.97;AUTOMOTORES;AUTI-SCZ0003015R1
AUTC-LPZ0004292-2024;2024-12-01;2024-12-01;2080.79;2080.79;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004406-2024;2024-12-10;2024-12-10;142.04;142.04;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004391-2024;2024-12-09;2024-12-09;303.21;303.21;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0001899-2024;2024-10-28;2024-10-31;1077.26;1077.26;AUTOMOTORES;AUTI-SCZ0002651R1
AUTI-SCZ0002084-2024;2024-11-30;2024-11-30;219.39;219.39;AUTOMOTORES;AUTI-SCZ0002809R1
AUTC-LPZ0004511-2024;2024-12-19;2024-12-20;167.63;167.63;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002169-2023;2023-12-23;2023-12-23;3054.75;3054.75;AUTOMOTORES;AUTC-LPZ0000003
AUTC-SCZ0000529-2023;2023-12-27;2023-12-28;1103.35;1103.35;AUTOMOTORES;AUTC-SCZ0000009
AUTI-SCZ0001510-2023;2023-11-28;2023-11-29;131.92;131.92;AUTOMOTORES;AUTI-SCZ0004122
AUTI-SCZ0000069-2024;2024-01-08;2024-01-08;762.51;762.51;AUTOMOTORES;AUTI-SCZ0002508R1
AUTC-SCZ0000032-2024;2024-01-13;2024-01-13;236.15;236.15;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0003953-2024;2024-11-01;2024-11-01;616.97;616.97;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0003175-2024;2024-09-05;2024-09-05;494.40;494.40;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0000052-2025;2025-01-04;2025-01-04;845.48;845.48;AUTOMOTORES;AUTC-LPZ0000030
AUTG-SCZ0000305-2024;2024-12-17;2024-12-17;758.87;758.87;AUTOMOTORES;AUTG-SCZ0000186
AUTC-LPZ0004476-2024;2024-12-17;2024-12-17;426.38;426.38;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001661-2024;2024-05-17;2024-05-17;341.82;341.82;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0003057-2024;2024-08-28;2024-08-28;378.03;378.03;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0001459-2023;2023-10-17;2023-10-18;154.81;154.81;AUTOMOTORES;AUTC-LPZ0000001
AUTK-SCZ0000245-2024;2024-08-19;2024-08-19;285.29;285.29;AUTOMOTORES;AUTK-SCZ0000432
AUTC-LPZ0004571-2024;2024-12-26;2024-12-26;61.63;61.63;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000006-2025;2025-01-01;2025-01-01;573.09;573.09;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004372-2024;2024-12-06;2024-12-06;459.05;459.05;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0002062-2024;2024-11-26;2024-11-27;203.44;203.44;AUTOMOTORES;AUTI-SCZ0004645R1
AUTI-SCZ0002133-2024;2024-12-09;2024-12-10;42.42;42.42;AUTOMOTORES;AUTI-SCZ0008141
AUTC-LPZ0004089-2024;2024-11-13;2024-11-14;194.75;194.75;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001759-2024;2024-10-02;2024-10-02;704.43;704.43;AUTOMOTORES;AUTI-SCZ0007393
AUTG-SCZ0000278-2024;2024-11-07;2024-11-07;605.44;605.44;AUTOMOTORES;AUTG-SCZ0000188
AUTG-SCZ0000278-2024;2024-11-07;2024-11-07;40.21;40.21;AUTOMOTORES;AUTG-SCZ0000188
AUTI-SCZ0002196-2024;2024-12-24;2024-12-24;577.52;577.52;AUTOMOTORES;AUTI-SCZ0004502R1
AUTC-LPZ0002060-2024;2024-06-09;2024-06-10;254.65;254.65;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004301-2024;2024-11-30;2024-11-30;608.94;608.94;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0004481-2024;2024-12-17;2024-12-17;288.63;288.63;AUTOMOTORES;AUTC-LPZ0000030
AUTI-LPZ0000739-2024;2024-10-22;2024-10-23;426.59;426.59;AUTOMOTORES;AUTI-LPZ0002616
AUTC-LPZ0000166-2024;2023-12-20;2023-12-20;298.69;298.69;AUTOMOTORES;AUTC-LPZ0000003
AUTC-LPZ0002132-2023;2023-12-15;2023-12-15;228.28;228.28;AUTOMOTORES;AUTC-LPZ0000003
AUTG-LPZ0000223-2023;2023-11-12;2023-11-17;274.93;274.93;AUTOMOTORES;AUTG-LPZ0000023
AUTC-LPZ0000217-2024;2024-01-18;2024-01-18;279.01;279.01;AUTOMOTORES;AUTC-LPZ0000001
AUTG-LPZ0000043-2023;2023-03-22;2023-03-22;504.08;504.08;AUTOMOTORES;AUTG-LPZ0000040
AUTG-LPZ0000223-2023;2023-11-12;2023-11-17;408.16;408.16;AUTOMOTORES;AUTG-LPZ0000023
AUTC-LPZ0000302-2024;2024-01-19;2024-01-19;304.98;304.98;AUTOMOTORES;AUTC-LPZ0000015
AUTC-LPZ0000212-2024;2024-01-14;2024-01-15;130.42;130.42;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0001702-2023;2023-12-22;2023-12-26;252.63;252.63;AUTOMOTORES;AUTI-SCZ0006845
AUTI-SCZ0001556-2023;2023-12-03;2023-12-03;366.47;366.47;AUTOMOTORES;AUTI-SCZ0006485
AUTC-LPZ0001051-2023;2023-08-15;2023-08-15;7.20;7.20;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000978-2023;2023-09-05;2023-09-05;75.80;75.80;AUTOMOTORES;AUTI-SCZ0003373
AUTC-SCZ0000520-2023;2023-12-23;2023-12-23;1589.43;1589.43;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0000162-2024;2024-01-10;2024-01-10;262.78;262.78;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000107-2024;2024-01-04;2024-01-04;152.84;152.84;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000159-2024;2024-01-18;2024-01-18;487.64;487.64;AUTOMOTORES;AUTI-SCZ0005098
AUTC-LPZ0001152-2023;2023-09-05;2023-09-05;709.08;709.08;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000162-2024;2024-01-10;2024-01-10;289.55;289.55;AUTOMOTORES;AUTC-LPZ0000001
AUTI-SCZ0000159-2024;2024-01-18;2024-01-18;470.26;470.26;AUTOMOTORES;AUTI-SCZ0005098
AUTC-SCZ0000026-2024;2024-01-04;2024-01-08;421.14;421.14;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000051-2024;2023-12-30;2023-12-30;399.71;399.71;AUTOMOTORES;AUTI-SCZ0001248R1
AUTI-SCZ0000138-2024;2024-01-18;2024-01-18;120.38;120.38;AUTOMOTORES;AUTI-SCZ0000753R1
AUTI-SCZ0000111-2024;2024-01-15;2024-01-15;452.36;452.36;AUTOMOTORES;AUTI-SCZ0005192
AUTC-SCZ0000064-2024;2024-02-02;2024-02-02;194.17;194.17;AUTOMOTORES;AUTC-SCZ0000001
AUTI-SCZ0000143-2024;2024-01-12;2024-01-13;1493.40;1493.40;AUTOMOTORES;AUTI-SCZ0005698
AUTC-SCZ0000020-2024;2023-12-30;2024-01-04;223.03;223.03;AUTOMOTORES;AUTC-SCZ0000001
AUTC-SCZ0000041-2024;2024-01-17;2024-01-17;1093.64;1093.64;AUTOMOTORES;AUTC-SCZ0000001
AUTC-LPZ0002066-2023;2023-12-11;2023-12-11;1065.31;1065.31;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0002066-2023;2023-12-11;2023-12-11;236.15;236.15;AUTOMOTORES;AUTC-LPZ0000001
AUTC-LPZ0000109-2024;2024-01-02;2024-01-02;218.81;218.81;AUTOMOTORES;AUTC-LPZ0000003
AUTG-SCZ0000209-2023;2023-12-19;2023-12-19;103.44;103.44;AUTOMOTORES;AUTG-SCZ0000041
AUTI-SCZ0000085-2024;2024-01-11;2024-01-11;1171.87;1171.87;AUTOMOTORES;AUTI-SCZ0006515
AUTC-LPZ0002124-2023;2023-12-19;2023-12-19;247.82;247.82;AUTOMOTORES;AUTC-LPZ0000003
AUTI-SCZ0000255-2023;2023-03-19;2023-03-19;356.12;106.84;AUTOMOTORES;AUTI-SCZ0000913
AUTI-LPZ0000505-2023;2023-10-21;2023-10-21;473.76;473.76;AUTOMOTORES;AUTI-LPZ0001558
AUTI-SCZ0000194-2024;2024-01-24;2024-01-24;90.39;90.39;AUTOMOTORES;AUTI-SCZ0007411
AUTI-SCZ0000072-2024;2024-01-09;2024-01-10;19.28;19.28;AUTOMOTORES;AUTI-SCZ0005018
